ID,saldo_var30,var15,saldo_var5,ind_var30,var38,TARGET
1264,0.0,23,0.0,0,126313.8,0
1265,4947.18,27,4947.18,1,226847.76,0
1269,0.0,43,0.0,0,140622.51,0
1271,90.0,23,90.0,1,41779.98,1
1274,0.0,87,0.0,0,117310.979016494,0
1275,47515.14,23,47515.14,1,335295.78,0
1277,3.0,26,3.0,1,78549.69,0
1280,159.81,37,159.81,1,18562.08,0
1281,0.0,23,0.0,0,39188.67,0
1282,0.0,58,0.0,0,106442.1,0
1285,90.0,23,90.0,1,145934.73,0
1287,3.0,25,3.0,1,34261.38,0
1288,0.0,26,0.0,0,87772.11,0
1291,3.0,24,3.0,1,97328.37,0
1295,60.0,23,60.0,1,57863.13,0
1297,3.0,38,3.0,1,83849.01,0
1300,30.0,42,30.0,1,95829.87,0
1302,3.0,23,3.0,1,119106.66,0
1303,30.0,32,30.0,1,80292.96,0
1305,0.0,23,0.0,0,94784.61,0
1307,93.0,23,93.0,1,121691.04,0
1309,150.0,35,150.0,1,147039.69,0
1313,3.0,25,3.0,1,117310.979016494,0
1314,0.0,25,0.0,0,106809.6,0
1316,3.0,36,3.0,1,117310.979016494,0
1317,7178.34,32,7178.34,1,96138.12,0
1321,0.0,40,0.0,0,109428.78,0
1322,3.0,24,3.0,1,66846.72,0
1327,0.0,24,0.0,0,117310.979016494,0
1328,12.84,30,12.84,1,39021.87,0
1330,15.6,26,15.6,1,87850.32,0
1333,165445.47,34,0.0,1,76417.53,0
1334,0.0,51,0.0,0,113696.82,0
1337,363.0,36,363.0,1,95510.49,0
1339,363.6,30,363.6,1,68610.66,0
1341,3.0,24,3.0,1,117310.979016494,0
1343,3.0,32,3.0,1,124070.1,0
1344,405.0,45,405.0,1,23559.15,0
1346,60.0,55,60.0,1,117310.979016494,0
1348,0.0,23,0.0,0,117310.979016494,0
1352,15.0,38,15.0,1,117310.979016494,0
1353,0.0,40,0.0,0,117310.979016494,0
1357,150.0,47,150.0,1,43500.96,0
1358,3.0,23,3.0,1,95729.85,0
1360,10800.0,45,10800.0,1,117310.979016494,0
1364,90.0,23,90.0,1,60021.21,0
1373,1950.0,36,1950.0,1,19546.5,0
1377,30.0,28,30.0,1,59889.21,0
1378,1352.85,36,0.0,1,28205.67,0
1381,3.99,23,3.99,1,36162.15,0
1382,1017.54,29,1017.54,1,108659.43,0
1384,3.0,23,3.0,1,117310.979016494,0
1385,3.0,25,3.0,1,63015.72,0
1386,18300.0,44,300.0,1,86188.17,0
1391,0.0,48,0.0,0,162146.61,0
1392,0.0,23,0.0,0,83053.14,0
1393,153.0,25,153.0,1,647160.72,0
1395,3.0,27,3.0,1,104032.53,0
1398,3.0,24,3.0,1,47335.98,0
1401,5.73,44,5.73,1,117310.979016494,0
1406,0.0,36,0.0,0,176361.87,0
1408,0.0,23,0.0,0,117310.979016494,0
1410,0.0,23,0.0,0,112709.19,0
1411,3.0,54,3.0,1,54614.13,1
1412,0.0,40,0.0,0,63359.46,0
1414,0.0,23,0.0,0,42495.66,0
1417,104703.0,84,0.0,1,117310.979016494,0
1419,15.0,74,15.0,1,55837.71,0
1420,0.0,23,0.0,0,68016.72,0
1421,147334.08,45,0.0,1,117310.979016494,0
1424,3.0,23,3.0,1,148532.61,0
1426,13.8,23,13.8,1,97791.18,0
1427,120.0,23,120.0,1,72868.89,0
1433,12.0,27,12.0,1,54073.74,0
1437,90.0,23,90.0,1,46868.1,0
1439,30300.0,38,300.0,1,108463.23,0
1440,72.0,53,72.0,1,117310.979016494,0
1441,90.0,25,90.0,1,153147.84,0
1442,0.0,30,0.0,0,91470.66,0
1444,3.0,24,3.0,1,40498.26,0
1447,0.0,43,0.0,0,75207.09,1
1448,90.0,27,90.0,1,117310.979016494,0
1449,0.0,70,0.0,0,186867.63,1
1450,590.73,47,590.73,1,109737.84,0
1451,0.0,45,0.0,0,126878.64,0
1452,0.0,23,0.0,0,96973.86,0
1454,0.0,26,0.0,0,107481.51,0
1455,0.0,23,0.0,0,68272.05,0
1457,3.0,27,3.0,1,72557.76,0
1464,15.0,23,15.0,1,72186.15,0
1465,0.0,26,0.0,0,87899.88,0
1468,90.0,29,90.0,1,117310.979016494,0
1472,3.0,24,3.0,1,125299.38,0
1474,3015.72,37,3015.72,1,117310.979016494,0
1475,90.0,23,90.0,1,104298.45,0
1478,0.0,38,0.0,0,107352.0,1
1479,3.0,23,3.0,1,66245.79,0
1480,300060.0,78,60.0,1,94628.88,0
1483,90.0,23,90.0,1,126516.57,0
1484,90.0,27,90.0,1,55318.92,0
1487,0.96,23,0.96,1,96571.53,0
1488,21435.9,30,0.0,1,94124.22,0
1489,1139.61,23,1139.61,1,421804.32,0
1492,3.0,25,3.0,1,52307.64,0
1495,0.0,55,0.0,0,90552.18,0
1496,3.0,25,3.0,1,202105.98,0
1497,15.0,23,15.0,1,86974.53,0
1498,3.0,23,3.0,1,31210.98,0
1499,60.0,25,60.0,1,114371.28,0
1501,0.0,37,0.0,0,39192.66,0
1502,60.0,23,60.0,1,133262.1,0
1503,0.0,59,0.0,0,117310.979016494,0
1505,256.56,26,256.56,1,117310.979016494,0
1507,204000.0,42,0.0,1,150266.67,0
1508,3.0,51,3.0,1,65798.28,0
1510,363.0,37,363.0,1,53060.07,1
1511,53.04,27,53.04,1,291264.39,0
1513,2800.95,41,2800.95,1,113133.96,0
1515,3.0,28,3.0,1,66789.48,0
1516,3.0,26,3.0,1,60496.8,0
1517,0.0,31,0.0,0,117310.979016494,0
1519,0.0,42,0.0,0,116379.66,0
1521,39041.1,39,39041.1,1,65711.07,0
1523,3.0,27,3.0,1,85016.58,0
1524,5050.98,57,5050.98,1,128703.39,0
1527,90.0,24,90.0,1,117310.979016494,0
1528,3.0,23,3.0,1,97885.08,0
1531,15.57,47,15.57,1,185908.23,0
1534,89958.0,56,14958.0,1,93282.48,0
1535,0.0,49,0.0,0,54193.8,0
1536,3953.04,23,0.0,1,336642.21,0
1538,18870.0,37,1470.0,1,117310.979016494,0
1539,3.0,24,3.0,1,71125.86,0
1540,3.0,26,3.0,1,86016.6,0
1541,1281.48,35,1281.48,1,50366.46,0
1543,55.53,41,55.53,1,29787.0,0
1547,0.36,34,0.36,1,145861.5,1
1548,0.0,37,0.0,0,152964.27,0
1550,150.0,23,150.0,1,71883.39,0
1553,690.0,33,690.0,1,109049.46,0
1554,90.0,24,90.0,1,121594.56,0
1557,0.96,60,0.96,1,60909.36,0
1559,11603.04,34,11603.04,1,55760.88,0
1564,61615.71,47,1536.0,1,81589.71,0
1565,0.0,24,0.0,0,117310.979016494,0
1567,0.0,33,0.0,0,117310.979016494,0
1569,30.51,44,30.51,1,117008.19,0
1571,3.0,23,3.0,1,117310.979016494,0
1572,61653.0,35,900.0,1,68109.27,0
1573,0.0,29,0.0,0,117310.979016494,0
1574,6.0,27,6.0,1,117310.979016494,0
1576,7.02,38,7.02,1,117310.979016494,1
1578,90.0,23,90.0,1,48044.01,0
1580,30000.0,55,30000.0,1,117310.979016494,0
1583,418.95,44,418.95,1,45634.38,0
1584,0.0,23,0.0,0,33822.21,0
1588,0.0,55,0.0,0,212122.23,0
1589,6.0,24,6.0,1,77952.15,0
1590,3.0,23,3.0,1,117310.979016494,0
1591,0.0,23,0.0,0,125060.82,0
1592,3.0,36,3.0,1,117310.979016494,0
1594,45.0,37,45.0,1,117310.979016494,0
1595,90.0,23,90.0,1,62760.99,0
1596,0.0,34,0.0,0,79208.28,1
1598,90.0,23,90.0,1,242310.72,0
1600,0.0,51,0.0,0,71392.92,0
1601,3.0,30,3.0,1,82428.81,0
1602,120060.0,55,60.0,1,117310.979016494,0
1603,90.0,23,90.0,1,56154.66,0
1604,101.91,23,101.91,1,85878.51,0
1605,3.0,23,3.0,1,306766.05,0
1606,0.0,25,0.0,0,63400.29,0
1607,300015.0,85,15.0,1,108964.86,0
1610,6.0,23,6.0,1,83247.06,0
1611,3.0,25,3.0,1,34571.97,0
1613,3.0,53,3.0,1,71700.78,0
1614,1173.69,58,1173.69,1,187696.74,0
1617,15.0,36,15.0,1,52338.66,0
1620,1671.6,40,1671.6,1,91879.2,0
1621,300.0,31,300.0,1,117310.979016494,0
1622,6000.0,44,6000.0,1,154497.0,0
1623,240.0,22,240.0,1,36847.92,0
1626,90.0,22,90.0,1,117310.979016494,0
1629,3.0,28,3.0,1,81821.16,0
1630,3.0,23,3.0,1,219672.66,0
1631,0.0,53,0.0,0,161390.97,0
1632,6000.0,44,6000.0,1,93003.27,0
1633,90.0,22,90.0,1,124968.45,0
1634,3.0,25,3.0,1,36710.88,0
1638,0.0,23,0.0,0,328156.86,0
1639,3.0,24,3.0,1,189880.17,0
1641,120019.86,40,19.86,1,39238.5,0
1643,0.0,54,0.0,0,82524.78,1
1644,0.0,23,0.0,0,95112.81,0
1646,90.0,27,90.0,1,176493.84,0
1649,3.0,27,3.0,1,117310.979016494,0
1652,0.0,38,0.0,0,167954.88,0
1658,60.0,47,60.0,1,100208.82,0
1660,0.0,38,0.0,0,45189.33,0
1665,128021.31,39,0.0,1,185001.48,0
1666,3.0,23,3.0,1,145795.2,0
1667,0.0,41,0.0,0,61049.85,0
1668,30.0,23,30.0,1,52844.76,0
1669,106576.59,41,106576.59,1,128455.47,0
1670,0.0,23,0.0,0,74972.4,0
1672,0.0,25,0.0,0,183585.27,0
1675,3.0,24,3.0,1,86907.78,0
1676,3.0,22,3.0,1,67106.88,0
1677,3.0,23,3.0,1,183754.08,0
1679,150.0,48,150.0,1,174839.61,0
1681,3.0,23,3.0,1,117310.979016494,0
1683,601.26,41,0.0,1,50677.89,0
1684,90.0,23,90.0,1,125411.1,0
1685,0.0,23,0.0,0,231714.09,0
1686,3.0,29,3.0,1,102960.33,0
1688,2012.7,43,2012.7,1,63420.42,0
1693,0.0,23,0.0,0,186713.04,0
1694,1.35,31,0.0,1,46178.07,0
1695,0.0,23,0.0,0,48449.13,0
1697,0.0,23,0.0,0,117310.979016494,0
1698,0.0,23,0.0,0,117310.979016494,0
1699,4006.14,31,4006.14,1,279538.2,0
1700,3.0,27,3.0,1,48921.69,0
1703,36012.69,17,0.0,1,101492.34,0
1704,0.0,26,0.0,0,182463.63,0
1706,0.0,23,0.0,0,56193.75,0
1708,3.0,23,3.0,1,37711.83,0
1709,90.0,22,90.0,1,117310.979016494,0
1710,0.0,24,0.0,0,159045.36,0
1712,3.0,23,3.0,1,103037.07,0
1713,60.0,44,60.0,1,117310.979016494,0
1718,0.0,68,0.0,0,201061.74,0
1720,5400.0,34,0.0,1,69650.7,0
1721,471.0,75,471.0,1,53803.53,0
1722,0.0,23,0.0,0,110500.41,0
1724,0.0,23,0.0,0,117310.979016494,0
1727,90.0,23,90.0,1,113841.0,0
1729,0.0,27,0.0,0,117310.979016494,0
1732,3.0,23,3.0,1,108623.07,0
1733,15.0,53,15.0,1,200637.9,0
1734,30.0,47,30.0,1,138056.91,0
1735,0.0,23,0.0,0,117310.979016494,0
1737,15.0,24,15.0,1,90896.49,0
1738,0.0,23,0.0,0,211283.7,0
1739,25200.0,54,25200.0,1,82076.58,0
1740,0.0,43,0.0,0,58234.44,0
1741,-77.34,30,-77.34,1,117310.979016494,0
1743,0.0,25,0.0,0,181370.61,0
1744,90.0,23,90.0,1,157273.26,0
1746,90.0,23,90.0,1,52511.34,0
1748,22.68,39,22.68,1,117310.979016494,0
1755,0.0,40,0.0,0,62199.57,0
1756,420504.84,84,3.0,1,153112.44,0
1757,3.0,26,3.0,1,117310.979016494,0
1762,0.0,23,0.0,0,117310.979016494,0
1764,6.0,94,6.0,1,117310.979016494,0
1766,120.0,23,120.0,1,117310.979016494,0
1770,600.33,22,0.0,1,106452.3,0
1771,3.0,33,3.0,1,71580.12,0
1772,0.0,25,0.0,0,117310.979016494,1
1773,8.13,43,8.13,1,37394.85,1
1778,6939.18,79,6939.18,1,57855.51,0
1781,15.0,56,15.0,1,65828.82,0
1782,0.0,23,0.0,0,77498.58,0
1786,15300.0,49,15300.0,1,128361.6,0
1787,763.68,65,763.68,1,85628.61,0
1788,0.0,23,0.0,0,228619.89,0
1791,3.0,23,3.0,1,157553.25,0
1794,580.38,27,580.38,1,192611.91,0
1797,90.0,24,90.0,1,65791.8,0
1799,303.0,56,303.0,1,117310.979016494,0
1800,15.0,24,15.0,1,121954.8,0
1801,334.26,56,334.26,1,78226.59,0
1804,3.0,23,3.0,1,117310.979016494,0
1807,492.87,23,492.87,1,118704.81,0
1808,3.0,23,3.0,1,365715.24,0
1811,15.0,35,15.0,1,14034.69,0
1816,0.0,73,0.0,0,46042.98,0
1822,0.0,23,0.0,0,94565.34,0
1824,0.0,36,0.0,0,51452.07,0
1825,0.0,23,0.0,0,38008.77,0
1828,0.0,57,0.0,0,117310.979016494,0
1830,838.5,29,0.0,1,75700.62,0
1832,0.0,41,0.0,0,53688.63,0
1835,0.0,23,0.0,0,117310.979016494,0
1836,0.0,23,0.0,0,674236.41,0
1843,4209.57,33,0.0,1,110254.35,0
1848,3.0,30,3.0,1,37010.94,0
1849,30.0,25,30.0,1,44966.88,0
1853,0.0,23,0.0,0,89515.41,0
1854,90.0,26,90.0,1,77874.66,0
1855,0.0,58,0.0,0,203261.28,0
1856,259.5,46,259.5,1,151078.83,0
1857,145.02,25,145.02,1,51960.69,0
1858,0.0,23,0.0,0,67836.99,0
1859,3.0,23,3.0,1,71394.78,0
1861,0.0,66,0.0,0,64032.75,0
1863,27.9,30,27.9,1,209877.27,0
1868,0.0,54,0.0,0,60179.7,1
1869,138.0,32,138.0,1,51523.8,0
1875,0.0,23,0.0,0,96891.3,0
1877,216.03,23,216.03,1,89209.92,0
1880,12147.27,55,170.67,1,59774.55,0
1881,3.0,23,3.0,1,117310.979016494,0
1882,0.0,23,0.0,0,54814.62,0
1883,3.0,36,3.0,1,76269.75,0
1886,0.0,35,0.0,0,135458.01,0
1887,3.0,27,3.0,1,117310.979016494,0
1889,7682.61,49,7682.61,1,120721.17,0
1890,57.27,44,57.27,1,194988.72,0
1891,12885.69,45,12885.69,1,146730.27,0
1892,3.0,30,3.0,1,102208.92,0
1894,12054.63,26,24.06,1,70279.32,0
1895,3.0,24,3.0,1,140222.46,0
1896,3.0,47,3.0,1,117761.97,0
1898,0.0,23,0.0,0,117310.979016494,0
1899,90.0,23,90.0,1,117310.979016494,0
1900,3.0,30,3.0,1,55258.98,0
1904,75450.0,50,0.0,1,65853.03,0
1906,1407.09,33,175.29,1,129217.77,0
1909,36000.0,73,0.0,1,290627.79,0
1910,3.0,23,3.0,1,574386.87,0
1911,0.0,44,0.0,0,54526.62,0
1912,4043.85,33,4043.85,1,90827.61,0
1913,3.0,28,3.0,1,133370.1,0
1914,0.0,23,0.0,0,85640.58,0
1915,3.0,24,3.0,1,209717.58,0
1916,0.0,24,0.0,0,226888.89,0
1917,120333.66,44,0.0,1,39151.53,0
1918,90.0,23,90.0,1,132843.27,0
1920,0.0,24,0.0,0,105445.05,0
1922,3.0,23,3.0,1,200900.22,0
1923,0.0,32,0.0,0,117310.979016494,0
1924,0.0,38,0.0,0,117310.979016494,0
1925,90.0,22,90.0,1,93090.42,0
1927,3.0,22,3.0,1,117310.979016494,0
1929,0.0,23,0.0,0,46765.89,0
1931,3.0,23,3.0,1,27394.05,0
1932,0.0,49,0.0,0,51951.33,0
1936,630.75,35,630.75,1,65362.05,0
1937,2310.3,67,2310.3,1,76975.14,0
1938,11.52,23,11.52,1,117310.979016494,0
1941,0.0,23,0.0,0,181680.84,0
1944,0.0,23,0.0,0,165676.02,0
1947,3.0,25,3.0,1,66877.65,0
1950,0.0,48,0.0,0,117310.979016494,0
1951,157.5,27,157.5,1,95919.96,0
1954,3.0,47,3.0,1,117310.979016494,0
1956,210006.0,52,6.0,1,64224.63,0
1957,90.0,24,90.0,1,117310.979016494,0
1958,3.0,25,3.0,1,117310.979016494,0
1960,3.0,24,3.0,1,59499.69,0
1961,24.0,35,24.0,1,117310.979016494,0
1962,3.0,23,3.0,1,41318.4,0
1964,31087.5,55,1087.5,1,113861.19,0
1966,915.0,31,915.0,1,60729.66,0
1971,0.0,30,0.0,0,108467.07,0
1972,150.0,28,150.0,1,203618.1,0
1974,0.0,45,0.0,0,62226.93,1
1975,0.0,48,0.0,0,97979.91,0
1976,15.0,32,15.0,1,58450.71,0
1980,0.0,25,0.0,0,181089.45,0
1981,84.0,39,84.0,1,117310.979016494,0
1982,134997.0,44,0.0,1,117310.979016494,0
1983,3.0,24,3.0,1,70581.42,0
1984,3.0,23,3.0,1,129929.16,0
1985,3.0,27,3.0,1,101574.06,0
1986,54.33,35,54.33,1,117310.979016494,0
1987,3.0,23,3.0,1,82321.65,0
1989,0.0,39,0.0,0,178357.62,0
1990,195.0,28,0.0,1,117310.979016494,0
1992,0.0,74,0.0,0,117310.979016494,0
1993,0.0,23,0.0,0,117310.979016494,0
1995,3.0,24,3.0,1,73434.54,0
1999,3.0,23,3.0,1,63525.51,0
2001,1084.83,36,1084.83,1,207608.64,0
2003,0.0,53,0.0,0,59070.12,0
2005,3.0,30,3.0,1,52071.78,0
2006,4.17,28,4.17,1,101697.21,0
2009,3.0,23,3.0,1,78907.71,0
2013,16.8,49,16.8,1,35010.24,0
2014,2836.26,31,2836.26,1,115539.81,0
2016,3.0,23,3.0,1,48767.49,0
2017,3300.0,53,3300.0,1,38271.09,0
2020,0.0,41,0.0,0,117310.979016494,0
2021,6.0,23,6.0,1,113866.65,0
2022,3.0,23,3.0,1,117310.979016494,0
2025,0.0,43,0.0,0,38272.44,1
2027,105.0,34,105.0,1,117310.979016494,0
2030,66.0,52,66.0,1,85065.57,0
2032,3678.0,29,3678.0,1,35509.77,0
2035,3825.0,30,3825.0,1,125798.97,0
2036,9450.0,44,9450.0,1,117310.979016494,0
2041,0.0,30,0.0,0,214948.77,0
2043,0.0,24,0.0,0,128521.2,0
2044,3.0,23,3.0,1,149636.61,0
2046,3.0,35,3.0,1,117310.979016494,1
2047,0.0,39,0.0,0,149129.67,0
2051,3.0,23,3.0,1,59558.58,0
2052,3601.38,48,0.0,1,60885.39,0
2053,60.0,41,60.0,1,117310.979016494,0
2054,3.0,23,3.0,1,139725.96,0
2055,91285.53,41,0.0,1,117310.979016494,0
2056,0.0,43,0.0,0,71599.59,0
2058,3.0,24,3.0,1,70635.18,0
2059,0.0,46,0.0,0,239831.67,0
2060,0.0,25,0.0,0,386783.31,0
2062,120.93,47,120.93,1,64889.34,0
2064,630.0,39,630.0,1,146255.43,0
2065,0.0,23,0.0,0,27577.14,0
2066,1540.8,48,1540.8,1,73814.07,0
2068,1645.89,37,1645.89,1,53785.14,0
2071,45318.78,34,150.0,1,160807.53,0
2074,3.0,24,3.0,1,54041.76,0
2077,90.0,22,90.0,1,117310.979016494,0
2078,6.0,62,6.0,1,265019.55,0
2079,90.0,22,90.0,1,27443.1,0
2080,3.0,24,3.0,1,76692.06,0
2083,9004.35,17,0.0,1,117310.979016494,0
2087,0.0,24,0.0,0,359923.77,0
2089,965.34,34,965.34,1,117310.979016494,0
2090,30.0,23,30.0,1,54996.51,0
2091,3.0,23,3.0,1,92935.53,0
2095,90.0,23,90.0,1,63071.28,0
2097,150153.0,51,153.0,1,127642.38,0
2098,3.0,29,3.0,1,117310.979016494,0
2099,15.0,23,15.0,1,92854.02,0
2100,0.0,23,0.0,0,162486.54,0
2101,0.0,23,0.0,0,42503.19,0
2105,213.0,60,213.0,1,639067.77,0
2106,3.0,25,3.0,1,153064.5,0
2107,150.0,34,150.0,1,69234.03,0
2110,300.0,56,300.0,1,49943.22,0
2112,90.0,30,90.0,1,114909.66,0
2114,879.78,44,0.0,1,121968.39,0
2115,0.0,39,0.0,0,117310.979016494,0
2122,0.0,27,0.0,0,33927.18,0
2123,0.0,26,0.0,0,33331.89,0
2128,3.0,24,3.0,1,42012.12,0
2129,11400.0,50,11400.0,1,98308.29,0
2130,1170.93,37,1170.93,1,174355.77,0
2132,48.39,23,48.39,1,138101.94,0
2135,0.0,30,0.0,0,121773.99,0
2138,90.0,30,90.0,1,132323.97,0
2140,0.0,32,0.0,0,74402.46,0
2141,3.0,31,3.0,1,43378.71,0
2142,3.0,26,3.0,1,88689.96,0
2143,0.0,32,0.0,0,105326.79,0
2147,3.0,31,3.0,1,87249.66,0
2148,150499.26,38,300.0,1,117310.979016494,0
2154,0.0,39,0.0,0,67029.66,0
2155,236.13,23,236.13,1,50764.29,0
2156,3.0,24,3.0,1,117310.979016494,0
2160,0.0,23,0.0,0,217161.84,0
2162,2208.51,42,2208.51,1,117310.979016494,0
2164,90.0,22,90.0,1,65815.86,0
2165,0.0,23,0.0,0,117310.979016494,0
2167,0.0,29,0.0,0,404998.71,0
2168,3.0,40,3.0,1,571962.3,0
2170,3.0,23,3.0,1,117310.979016494,0
2172,0.0,23,0.0,0,83074.62,0
2173,526.98,36,526.98,1,95142.42,0
2174,25.2,24,25.2,1,75555.3,0
2175,75000.0,72,75000.0,1,125603.85,0
2176,3.0,23,3.0,1,117310.979016494,0
2178,0.0,38,0.0,0,117310.979016494,0
2180,0.0,54,0.0,0,50231.28,0
2181,3.0,23,3.0,1,215082.12,0
2183,0.0,25,0.0,0,257012.46,0
2191,3.0,23,3.0,1,117310.979016494,0
2192,3.0,23,3.0,1,117310.979016494,0
2193,30.0,23,30.0,1,117310.979016494,0
2197,431424.0,59,12.0,1,60307.68,0
2202,0.0,23,0.0,0,51412.8,0
2204,3.0,32,3.0,1,127056.63,0
2205,16.47,24,16.47,1,56057.79,0
2206,22.23,38,22.23,1,74097.09,0
2207,3.0,23,3.0,1,117310.979016494,0
2212,3.0,24,3.0,1,153767.67,0
2217,10.41,44,10.41,1,86704.83,0
2219,3.0,38,3.0,1,138702.81,0
2220,90.0,24,90.0,1,73566.12,0
2221,150.0,23,150.0,1,153242.91,0
2223,158.4,34,158.4,1,112279.26,0
2225,90.0,23,90.0,1,74062.71,0
2226,0.0,38,0.0,0,253612.89,0
2227,3.0,23,3.0,1,80751.51,0
2228,90.0,28,90.0,1,66025.62,0
2231,1000.59,65,1000.59,1,82863.9,0
2232,119395.05,40,0.0,1,59181.03,0
2233,2190.0,23,2190.0,1,73178.79,0
2236,0.0,25,0.0,0,117310.979016494,0
2238,0.0,28,0.0,0,157878.54,0
2240,3.0,33,3.0,1,191548.83,0
2246,600.0,44,600.0,1,71515.74,0
2247,0.0,46,0.0,0,117310.979016494,0
2249,3600.0,44,3600.0,1,203324.67,0
2250,3.0,26,3.0,1,34338.36,0
2252,1319.49,40,1319.49,1,37157.64,0
2255,3.0,25,3.0,1,66818.61,0
2256,167.85,38,167.85,1,97649.91,0
2258,0.0,27,0.0,0,117310.979016494,0
2259,3.0,29,3.0,1,93398.37,0
2260,30.45,36,30.45,1,36023.7,0
2263,28755.0,59,28755.0,1,55202.37,0
2264,0.0,29,0.0,0,117310.979016494,0
2265,0.0,29,0.0,0,34448.73,0
2267,195.03,23,195.03,1,117310.979016494,0
2268,0.0,58,0.0,0,42621.39,0
2270,0.0,53,0.0,0,249957.03,0
2271,3.0,23,3.0,1,248897.88,0
2272,505.23,31,505.23,1,32664.96,0
2273,3.0,23,3.0,1,75978.27,0
2274,4122.0,25,4122.0,1,197402.61,0
2276,1285.11,23,1285.11,1,56614.89,0
2277,146.49,31,146.49,1,122989.32,1
2280,15000.0,31,15000.0,1,68807.79,0
2281,0.0,26,0.0,0,76379.1,0
2282,330.09,26,0.0,1,48783.81,0
2288,49247.82,41,0.0,1,93006.15,0
2292,3.0,23,3.0,1,48508.23,0
2294,1475.91,41,0.0,1,110338.38,0
2295,93.0,23,93.0,1,117310.979016494,0
2296,0.0,35,0.0,0,117310.979016494,0
2297,3.0,30,3.0,1,33770.1,1
2298,0.0,75,0.0,0,273084.99,0
2299,453.0,23,453.0,1,84487.98,0
2309,3.0,23,3.0,1,140119.17,0
2310,6060.0,30,6060.0,1,248207.22,0
2312,6.0,62,6.0,1,112351.11,0
2314,3.0,23,3.0,1,51098.67,0
2317,0.0,32,0.0,0,54792.54,0
2319,9.0,23,9.0,1,65445.57,0
2320,60.0,23,60.0,1,152329.62,0
2321,3.0,23,3.0,1,117310.979016494,0
2324,90.0,23,90.0,1,117310.979016494,0
2326,451183.14,59,6.0,1,76778.04,0
2331,0.0,38,0.0,0,59412.87,1
2335,3.0,32,3.0,1,48467.73,0
2336,90.0,22,90.0,1,92297.64,0
2339,11.91,57,11.91,1,117310.979016494,0
2340,3.0,24,3.0,1,19242.21,0
2342,0.0,25,0.0,0,186370.8,0
2343,900.0,23,900.0,1,117310.979016494,0
2346,0.0,26,0.0,0,554040.18,0
2352,0.0,36,0.0,0,117310.979016494,0
2353,102.36,23,102.36,1,117310.979016494,0
2354,956.1,57,956.1,1,70853.4,0
2355,3.0,24,3.0,1,117310.979016494,0
2356,1510.23,37,1510.23,1,78073.74,0
2357,240017.22,44,30017.22,1,184027.98,0
2360,3.0,26,3.0,1,90942.69,0
2362,3.0,53,3.0,1,33184.02,0
2365,3.0,28,3.0,1,118652.94,0
2367,0.0,31,0.0,0,76772.37,0
2368,3.0,24,3.0,1,46677.36,0
2371,90.0,23,90.0,1,75804.0,0
2372,3.0,23,3.0,1,250990.56,0
2374,90.0,27,90.0,1,117310.979016494,0
2376,690.0,24,690.0,1,55586.7,0
2378,1515.0,32,1515.0,1,57256.77,0
2379,6165.15,37,150.0,1,151653.99,0
2380,3.0,27,3.0,1,39204.36,0
2381,180201.0,40,3.0,1,117310.979016494,0
2382,15.0,25,15.0,1,28993.11,0
2383,3.0,23,3.0,1,212643.18,0
2389,0.0,35,0.0,0,153664.14,0
2390,549.0,24,549.0,1,93691.02,0
2391,0.0,23,0.0,0,127301.88,0
2398,9003.0,64,9003.0,1,96978.21,0
2399,4535.1,23,4535.1,1,75021.84,0
2402,30.0,23,30.0,1,44053.05,0
2404,3.0,32,3.0,1,117310.979016494,0
2405,3.0,26,3.0,1,116539.83,0
2406,3.0,25,3.0,1,62578.14,0
2409,0.0,31,0.0,0,142273.11,0
2411,1721.97,34,1721.97,1,84654.96,0
2412,0.0,45,0.0,0,70286.07,0
2413,600.0,89,600.0,1,27275.61,0
2415,0.0,39,0.0,0,54939.06,0
2417,90.0,22,90.0,1,68816.4,0
2418,0.0,23,0.0,0,74697.15,0
2419,0.0,38,0.0,0,73418.37,0
2420,3.0,27,3.0,1,41363.25,0
2424,90.0,23,90.0,1,117310.979016494,0
2426,3.0,27,3.0,1,50082.99,0
2427,3.0,23,3.0,1,64159.47,0
2428,3.0,23,3.0,1,78087.54,0
2429,0.0,23,0.0,0,500725.35,0
2431,0.0,23,0.0,0,49790.64,0
2432,15.0,24,15.0,1,63979.23,0
2435,0.0,23,0.0,0,170598.87,0
2436,3.0,32,3.0,1,55184.43,0
2441,0.0,81,0.0,0,75998.67,0
2443,0.0,28,0.0,0,96375.21,0
2445,3.0,27,3.0,1,117310.979016494,0
2446,13.59,25,13.59,1,52212.78,0
2447,3.0,26,3.0,1,278868.9,0
2448,15.0,23,15.0,1,113856.57,0
2450,3.0,25,3.0,1,87864.63,0
2451,0.0,28,0.0,0,114977.49,0
2452,216.0,36,216.0,1,50932.32,0
2453,300.0,33,300.0,1,117310.979016494,0
2454,150000.0,38,0.0,1,117310.979016494,0
2455,3.0,23,3.0,1,65191.77,0
2457,300.0,46,300.0,1,90196.02,0
2459,0.0,25,0.0,0,250604.46,0
2460,3.0,25,3.0,1,83255.07,0
2461,3.0,23,3.0,1,168897.24,0
2467,664.98,26,664.98,1,202277.67,0
2468,180.0,41,180.0,1,101041.68,0
2469,900.36,15,0.0,1,85313.91,0
2471,150.0,60,150.0,1,144039.75,1
2472,0.0,23,0.0,0,91214.4,0
2473,196.5,23,196.5,1,121273.59,0
2474,3951.69,49,3951.69,1,124585.11,0
