ID,saldo_var30,var15,saldo_var8,var38,saldo_medio_var5_hace3,saldo_medio_var5_ult3,num_var45_ult3,TARGET
936,3.0,31,0.0,69593.55,2.43,2.82,0,0
940,0.0,30,0.0,192647.49,0.0,0.0,0,1
942,0.0,23,0.0,46833.0,0.0,0.0,3,0
943,0.0,23,0.0,125133.93,0.0,0.0,0,0
944,3.0,23,0.0,267218.01,0.18,2.07,0,0
945,0.0,23,0.0,50658.18,0.0,0.0,0,0
948,0.0,25,0.0,278500.53,0.0,0.0,0,0
949,3.0,30,0.0,113322.45,1.32,2.43,0,0
958,3.0,23,0.0,174895.71,2.34,2.79,0,0
959,3.0,27,0.0,103666.83,0.78,2.25,0,0
961,12030.0,30,0.0,117310.979016494,3.0,3104.34,0,0
962,3.0,23,0.0,117310.979016494,1.86,2.61,0,0
964,2729.25,46,0.0,45447.24,205.95,968.64,6,0
965,3.0,24,0.0,61653.75,1.86,2.61,0,0
967,3.0,23,0.0,72124.11,1.74,2.58,0,0
968,0.0,51,0.0,117310.979016494,0.0,0.0,0,0
970,3.0,31,0.0,59226.39,1.74,2.58,6,0
973,3.0,23,0.0,178385.4,1.17,2.4,0,0
974,0.0,23,0.0,80889.27,0.0,0.0,0,0
976,1.56,23,0.0,131768.82,0.0,48.75,36,0
977,490.41,44,0.0,65076.12,0.18,404.22,0,0
978,90.0,23,0.0,153874.08,2.91,60.96,0,0
979,0.0,36,0.0,131405.85,0.0,0.0,6,0
981,3.0,25,0.0,47063.07,0.0,3.0,0,0
984,210.0,23,0.0,63322.65,124.14,157.53,15,0
986,90.0,23,0.0,52266.21,8.7,62.91,0,0
989,0.0,68,0.0,68260.35,0.0,0.0,0,0
990,0.0,48,0.0,78217.08,0.0,0.0,0,1
993,3.0,23,0.0,117310.979016494,1.62,2.55,3,0
994,90.0,30,0.0,74322.15,5.82,61.95,0,0
997,840.0,23,0.0,117310.979016494,171.75,617.25,15,0
999,0.0,27,0.0,52297.41,0.0,0.0,0,0
1000,0.0,54,0.0,82714.59,0.0,0.0,0,1
1003,0.0,23,0.0,157568.34,0.0,0.0,0,0
1006,30069.87,51,0.0,209661.03,13.59,24.54,9,0
1007,90.0,48,0.0,98790.54,75.48,85.17,3,0
1008,5701.98,21,0.0,127993.35,0.0,0.0,0,0
1009,0.0,26,0.0,321608.34,0.0,0.0,0,0
1017,30.0,23,0.0,117310.979016494,51.45,48.78,6,0
1018,0.0,75,0.0,208128.96,0.0,0.0,0,0
1019,0.0,31,0.0,30428.91,0.0,0.0,6,0
1020,12.0,31,0.0,76627.71,5.97,9.99,15,0
1021,90.0,23,0.0,42306.99,77.58,85.86,0,0
1027,3.0,42,0.0,80669.64,2.34,2.79,0,0
1030,2025.0,42,0.0,44556.51,0.0,1402.86,39,0
1031,0.0,26,0.0,181276.77,0.0,0.0,3,0
1033,3.0,23,0.0,88348.02,0.51,2.16,0,0
1035,0.0,44,0.0,404953.89,0.0,0.0,33,0
1038,32485.83,51,0.0,130840.2,2760.03,13826.52,21,0
1040,9150.0,31,0.0,117310.979016494,58.95,6022.89,9,0
1041,0.0,25,0.0,48693.87,0.0,0.0,0,0
1043,3.0,23,0.0,109252.08,0.87,2.28,0,0
1044,3.0,23,0.0,32009.43,0.09,2.04,0,0
1047,0.0,23,0.0,53316.12,0.0,0.0,0,0
1048,90.0,22,0.0,42554.13,29.04,69.69,0,0
1049,0.0,27,0.0,345158.7,0.0,0.0,0,0
1051,0.0,41,0.0,56986.92,0.0,0.0,0,0
1053,63.0,27,0.0,113549.43,0.0,4.5,6,0
1054,105060.0,40,0.0,56713.35,23.22,0.0,27,0
1056,15.0,31,0.0,70971.3,9.48,13.17,0,0
1059,1556.4,55,0.0,46484.19,0.0,1082.7,3,0
1061,3.0,29,0.0,117310.979016494,1.14,2.37,6,0
1069,31560.63,48,0.0,117310.979016494,967.74,17820.9,12,0
1071,90.0,24,0.0,196317.9,20.34,66.78,0,0
1073,11883.99,53,0.0,117310.979016494,1207.32,26317.08,93,0
1074,27015.0,43,0.0,117310.979016494,1.11,0.0,42,0
1075,140.25,75,0.0,22691.49,0.0,88.83,99,0
1076,0.0,23,0.0,117310.979016494,0.0,0.0,0,0
1080,109203.0,58,0.0,143834.49,5460.24,2622.09,45,0
1083,0.0,31,0.0,316101.57,0.0,0.0,0,0
1084,66.0,34,0.0,91143.12,0.0,41.25,6,0
1085,3.0,24,0.0,117310.979016494,2.7,2.91,0,0
1086,0.0,24,0.0,316751.88,0.0,0.0,0,0
1087,210000.0,67,0.0,104342.19,48999.99,0.0,6,0
1088,90.0,27,0.0,77153.61,80.34,86.79,3,0
1089,3.0,24,0.0,117310.979016494,0.99,2.34,0,0
1090,3.0,27,0.0,108880.56,0.18,2.07,0,0
1091,0.0,43,0.0,49633.8,0.0,0.0,0,0
1092,90.0,25,0.0,117310.979016494,55.89,78.63,0,0
1095,60.0,46,0.0,107641.92,0.0,24.81,15,0
1096,90.0,23,0.0,52571.22,31.95,70.65,0,0
1097,3.0,23,0.0,38883.87,0.0,3.0,3,0
1098,32.4,47,0.0,123091.23,2.91,46.89,3,0
1099,0.0,26,0.0,286721.1,0.0,0.0,0,0
1100,0.0,54,0.0,117310.979016494,0.0,0.0,0,0
1101,3.0,27,0.0,348110.7,0.09,2.04,0,0
1104,0.0,26,0.0,155719.35,0.0,0.0,3,0
1105,3.0,33,0.0,38310.96,2.61,2.88,0,0
1108,237.75,42,0.0,68494.32,47.58,133.02,24,0
1109,15.0,24,0.0,120137.25,5.34,11.79,0,0
1110,12605.25,23,12605.25,74987.61,0.0,0.0,24,0
1111,3.0,23,0.0,158789.64,1.05,2.34,6,0
1115,0.0,33,0.0,234673.53,0.0,0.0,0,0
1117,3.0,23,0.0,48869.88,2.52,2.85,0,0
1119,0.0,13,0.0,117310.979016494,0.0,0.0,0,0
1122,3.0,29,0.0,112197.57,2.55,2.85,0,0
1123,60.0,23,0.0,104790.18,46.02,55.35,0,0
1124,120.0,24,0.0,73150.53,0.0,74.01,3,0
1125,3.0,23,0.0,108418.71,1.59,2.52,0,0
1126,129.0,42,0.0,117310.979016494,0.0,215.88,15,0
1127,91.32,25,0.0,117310.979016494,3.87,55.83,60,0
1129,3.0,23,0.0,117310.979016494,2.55,2.85,0,0
1131,5192.43,61,5192.43,117310.979016494,0.0,0.0,57,1
1133,0.0,23,0.0,71609.37,0.0,0.0,3,0
1134,0.0,32,0.0,110661.15,0.0,0.0,3,1
1136,0.0,37,0.0,43408.83,0.0,0.0,0,1
1137,18.0,26,0.0,41059.44,1.59,29.16,6,0
1140,0.0,23,0.0,61655.25,0.0,0.0,0,0
1142,0.0,23,0.0,176283.63,0.0,0.0,0,0
1144,67861.05,41,0.0,93660.99,0.0,24721.68,36,0
1145,3.0,23,0.0,111304.62,0.42,2.13,0,0
1147,3.0,28,0.0,44159.34,0.33,2.1,0,0
1150,201500.22,40,0.0,208519.2,10081.44,0.0,30,0
1154,3.0,23,0.0,124669.14,0.09,2.04,0,0
1156,0.0,35,0.0,98377.44,0.0,0.0,3,0
1158,3.0,24,0.0,108487.56,0.39,2.13,0,0
1159,3.0,25,0.0,75250.92,1.89,2.64,0,0
1163,276.33,45,0.0,49337.97,58.65,180.6,72,0
1165,3.0,24,0.0,158954.16,1.38,2.46,0,0
1166,3.0,27,0.0,117310.979016494,1.23,2.4,0,0
1167,239.79,36,0.0,117310.979016494,16.14,143.1,18,0
1170,0.0,23,0.0,58455.93,0.0,0.0,0,0
1171,60000.0,53,0.0,176365.56,16741.92,20980.65,21,0
1172,30.0,23,0.0,50298.81,0.99,20.34,0,0
1173,3.0,25,0.0,48202.71,0.09,2.04,0,0
1175,450004.77,23,0.0,117310.979016494,1.59,9036.15,0,0
1179,0.0,23,0.0,74373.66,0.0,0.0,0,0
1183,0.0,27,0.0,117310.979016494,0.0,0.0,0,0
1184,3.0,23,0.0,208516.08,0.39,2.13,0,0
1186,3.0,23,0.0,39318.18,0.21,2.07,0,0
1187,165.0,49,0.0,67823.52,0.0,28.05,30,1
1188,120.0,34,0.0,117310.979016494,5.82,80.88,15,0
1189,725.52,40,0.0,117310.979016494,25.86,279.18,69,0
1191,5.46,23,0.0,117441.63,77.58,49.41,3,0
1192,90.0,23,0.0,76049.52,0.0,87.09,3,0
1193,0.0,38,0.0,117310.979016494,0.0,16.14,3,1
1195,360.0,23,0.0,288768.87,0.0,232.26,6,0
1197,12223.2,48,12223.2,130806.78,0.0,0.0,18,0
1198,0.0,23,0.0,117310.979016494,0.0,0.0,6,0
1203,0.0,27,0.0,294409.08,0.0,0.0,3,0
1204,0.0,52,0.0,160862.19,0.0,0.0,0,0
1205,0.0,51,0.0,133072.44,0.0,0.0,3,0
1209,30.0,54,0.0,107638.29,0.0,29.07,0,0
1210,0.0,24,0.0,117310.979016494,0.0,0.0,0,0
1211,3.0,26,0.0,59776.17,1.68,2.55,0,0
1213,0.0,27,0.0,75693.39,0.0,0.0,0,0
1214,539.76,35,0.0,74688.81,589.32,839.76,54,0
1215,17004.66,71,0.0,126313.98,658.08,7468.5,3,0
1217,3.0,26,0.0,84112.26,1.32,2.43,0,0
1218,16.8,32,0.0,164043.09,113.97,69.3,18,0
1220,60000.0,36,0.0,174064.89,0.0,0.0,36,0
1223,3.0,25,0.0,208363.68,1.05,2.34,3,0
1224,1800.0,83,1800.0,217192.89,0.0,0.0,60,0
1226,0.0,24,0.0,117310.979016494,0.0,0.0,3,0
1228,645.0,23,0.0,73717.59,0.0,426.18,0,0
1229,0.0,30,0.0,207467.73,0.0,0.0,0,0
1242,6.0,44,0.0,83720.97,0.0,5.52,6,0
1243,30.0,26,0.0,118465.02,14.52,24.84,3,0
1246,360.0,23,0.0,146764.41,0.0,84.0,3,0
1248,90.0,27,0.0,91720.41,69.0,83.01,0,0
1249,3.0,24,0.0,59378.82,1.74,2.58,3,0
1252,0.0,29,0.0,80329.74,0.0,0.0,0,0
1253,6.0,23,0.0,61897.08,0.39,4.14,0,0
1254,23.1,31,0.0,99613.92,22.74,39.57,21,0
1255,3.0,23,0.0,89154.72,0.6,2.34,0,0
1256,0.0,23,0.0,127179.03,0.0,0.0,0,0
1258,3.0,23,0.0,30085.95,0.18,2.07,3,0
1260,2192.58,48,2192.58,124710.93,15.0,0.0,27,0
1261,3.0,46,0.0,81963.69,16445.46,5483.82,27,0
1262,90.0,46,0.0,111086.91,81.0,87.0,6,0
1263,60.0,54,0.0,49550.58,44.04,54.69,9,0
1264,0.0,23,0.0,126313.8,0.0,0.0,15,0
1265,4947.18,27,0.0,226847.76,13.5,1179.84,27,0
1269,0.0,43,0.0,140622.51,0.0,0.0,0,0
1271,90.0,23,0.0,41779.98,0.0,79.5,12,1
1274,0.0,87,0.0,117310.979016494,0.0,0.0,3,0
1275,47515.14,23,0.0,335295.78,487.53,20070.9,6,0
1277,3.0,26,0.0,78549.69,1.95,2.64,0,0
1280,159.81,37,0.0,18562.08,0.0,425.34,3,0
1281,0.0,23,0.0,39188.67,0.0,0.0,0,0
1282,0.0,58,0.0,106442.1,0.0,0.0,0,0
1285,90.0,23,0.0,145934.73,26.13,68.7,0,0
1287,3.0,25,0.0,34261.38,1.83,2.61,0,0
1288,0.0,26,0.0,87772.11,0.0,0.0,0,0
1291,3.0,24,0.0,97328.37,0.09,2.04,0,0
1295,60.0,23,0.0,57863.13,5.79,41.94,0,0
1297,3.0,38,0.0,83849.01,0.0,2.94,0,0
1300,30.0,42,0.0,95829.87,29.04,132.21,57,0
1302,3.0,23,0.0,119106.66,0.42,2.13,0,0
1303,30.0,32,0.0,80292.96,8.01,22.68,3,0
1305,0.0,23,0.0,94784.61,0.0,0.0,0,0
1307,93.0,23,0.0,121691.04,1.74,31.62,0,0
1309,150.0,35,0.0,147039.69,72.57,124.2,15,0
1313,3.0,25,0.0,117310.979016494,2.55,2.85,0,0
1314,0.0,25,0.0,106809.6,0.0,0.0,0,0
1316,3.0,36,0.0,117310.979016494,2.34,2.79,6,0
1317,7178.34,32,0.0,96138.12,533.34,3107.67,270,0
1321,0.0,40,0.0,109428.78,0.0,0.0,18,0
1322,3.0,24,0.0,66846.72,0.0,2.88,3,0
1327,0.0,24,0.0,117310.979016494,0.0,0.0,0,0
1328,12.84,30,0.0,39021.87,4.98,12.84,81,0
1330,15.6,26,0.0,87850.32,43.17,24.78,3,0
1333,165445.47,34,0.0,76417.53,0.69,0.0,186,0
1334,0.0,51,0.0,113696.82,0.0,0.0,0,0
1337,363.0,36,0.0,95510.49,220.62,398.19,18,0
1339,363.6,30,0.0,68610.66,0.0,307.23,39,0
1341,3.0,24,0.0,117310.979016494,2.55,2.85,0,0
1343,3.0,32,0.0,124070.1,2.43,2.82,0,0
1344,405.0,45,0.0,23559.15,32.64,155.07,21,0
1346,60.0,55,0.0,117310.979016494,19.98,46.65,9,0
1348,0.0,23,0.0,117310.979016494,0.0,0.0,0,0
1352,15.0,38,0.0,117310.979016494,2.01,10.68,6,0
1353,0.0,40,0.0,117310.979016494,0.0,0.0,0,0
1357,150.0,47,0.0,43500.96,0.0,147.51,15,0
1358,3.0,23,0.0,95729.85,0.09,2.04,0,0
1360,10800.0,45,0.0,117310.979016494,1393.53,7664.52,18,0
1364,90.0,23,0.0,60021.21,24.03,68.01,6,0
1373,1950.0,36,0.0,19546.5,74.97,426.63,15,0
1377,30.0,28,0.0,59889.21,21.0,47.64,30,0
1378,1352.85,36,1352.85,28205.67,0.0,0.0,126,0
1381,3.99,23,0.0,36162.15,0.0,2.58,6,0
1382,1017.54,29,0.0,108659.43,116.13,927.03,18,0
1384,3.0,23,0.0,117310.979016494,0.0,3.0,0,0
1385,3.0,25,0.0,63015.72,0.84,2.28,0,0
1386,18300.0,44,0.0,86188.17,677.43,425.82,36,0
1391,0.0,48,0.0,162146.61,0.0,0.0,0,0
1392,0.0,23,0.0,83053.14,0.0,0.0,0,0
1393,153.0,25,0.0,647160.72,89.22,131.73,3,0
1395,3.0,27,0.0,104032.53,1.08,2.37,0,0
1398,3.0,24,0.0,47335.98,2.61,2.88,0,0
1401,5.73,44,0.0,117310.979016494,14.04,45.99,30,0
1406,0.0,36,0.0,176361.87,0.0,0.0,0,0
1408,0.0,23,0.0,117310.979016494,0.0,0.0,0,0
1410,0.0,23,0.0,112709.19,0.0,0.0,0,0
1411,3.0,54,0.0,54614.13,0.87,2.28,0,1
1412,0.0,40,0.0,63359.46,0.0,0.0,0,0
1414,0.0,23,0.0,42495.66,0.0,0.0,0,0
1417,104703.0,84,0.0,117310.979016494,3378.42,0.0,0,0
1419,15.0,74,0.0,55837.71,0.0,13.08,0,0
1420,0.0,23,0.0,68016.72,0.0,0.0,0,0
1421,147334.08,45,0.0,117310.979016494,5807.43,0.0,6,0
1424,3.0,23,0.0,148532.61,0.96,2.31,0,0
1426,13.8,23,0.0,97791.18,35.31,20.97,3,0
1427,120.0,23,0.0,72868.89,98.55,112.86,3,0
1433,12.0,27,0.0,54073.74,9.81,11.28,12,0
1437,90.0,23,0.0,46868.1,80.7,86.91,9,0
1439,30300.0,38,0.0,108463.23,39.99,558.15,9,0
1440,72.0,53,0.0,117310.979016494,150.0,86.88,102,0
1441,90.0,25,0.0,153147.84,57.0,78.99,0,0
1442,0.0,30,0.0,91470.66,356.91,336.72,3,0
1444,3.0,24,0.0,40498.26,0.87,2.28,0,0
1447,0.0,43,0.0,75207.09,0.0,0.0,0,1
1448,90.0,27,0.0,117310.979016494,3.0,60.99,0,0
1449,0.0,70,0.0,186867.63,0.0,0.0,18,1
1450,590.73,47,0.0,109737.84,17.46,420.84,30,0
1451,0.0,45,0.0,126878.64,0.0,0.0,0,0
1452,0.0,23,0.0,96973.86,0.0,0.0,0,0
1454,0.0,26,0.0,107481.51,0.0,0.0,0,0
1455,0.0,23,0.0,68272.05,0.0,0.0,0,0
1457,3.0,27,0.0,72557.76,1.95,2.64,0,0
1464,15.0,23,0.0,72186.15,11.04,13.68,0,0
1465,0.0,26,0.0,87899.88,0.0,0.0,0,0
1468,90.0,29,0.0,117310.979016494,0.0,87.12,12,0
1472,3.0,24,0.0,125299.38,1.74,2.58,0,0
1474,3015.72,37,0.0,117310.979016494,35.19,790.92,9,0
1475,90.0,23,0.0,104298.45,69.0,83.01,0,0
1478,0.0,38,0.0,107352.0,0.0,0.0,3,1
1479,3.0,23,0.0,66245.79,0.27,2.1,0,0
1480,300060.0,78,0.0,94628.88,8.28,3376.08,9,0
1483,90.0,23,0.0,126516.57,20.34,66.78,0,0
1484,90.0,27,0.0,55318.92,8.7,62.91,0,0
1487,0.96,23,0.0,96571.53,3.0,205.14,3,0
1488,21435.9,30,0.0,94124.22,0.0,11035.53,66,0
1489,1139.61,23,0.0,421804.32,0.0,886.62,39,0
1492,3.0,25,0.0,52307.64,0.21,2.07,0,0
1495,0.0,55,0.0,90552.18,0.0,0.0,0,0
1496,3.0,25,0.0,202105.98,2.52,2.85,0,0
1497,15.0,23,0.0,86974.53,8.25,12.75,0,0
1498,3.0,23,0.0,31210.98,2.79,2.94,3,0
1499,60.0,25,0.0,114371.28,36.78,52.26,0,0
1501,0.0,37,0.0,39192.66,0.0,0.0,0,0
1502,60.0,23,0.0,133262.1,2.01,40.68,0,0
1503,0.0,59,0.0,117310.979016494,0.0,0.0,0,0
1505,256.56,26,0.0,117310.979016494,0.42,77.52,12,0
1507,204000.0,42,0.0,150266.67,193.56,0.0,18,0
1508,3.0,51,0.0,65798.28,0.0,2.61,0,0
1510,363.0,37,0.0,53060.07,0.78,91.29,9,1
1511,53.04,27,0.0,291264.39,0.0,51.84,12,0
1513,2800.95,41,0.0,113133.96,200.01,2707.05,24,0
1515,3.0,28,0.0,66789.48,0.72,2.25,3,0
1516,3.0,26,0.0,60496.8,1.2,2.4,3,0
1517,0.0,31,0.0,117310.979016494,0.0,0.0,0,0
1519,0.0,42,0.0,116379.66,0.0,0.0,0,0
1521,39041.1,39,0.0,65711.07,0.0,23254.32,9,0
1523,3.0,27,0.0,85016.58,1.68,2.55,3,0
1524,5050.98,57,0.0,128703.39,3394.26,4267.29,21,0
1527,90.0,24,0.0,117310.979016494,21.0,66.99,0,0
1528,3.0,23,0.0,97885.08,2.22,2.73,0,0
1531,15.57,47,0.0,185908.23,0.0,43.32,27,0
1534,89958.0,56,0.0,93282.48,12096.78,14020.83,48,0
1535,0.0,49,0.0,54193.8,0.0,0.0,0,0
1536,3953.04,23,3953.04,336642.21,6.3,0.0,3,0
1538,18870.0,37,0.0,117310.979016494,5.34,1313.4,60,0
1539,3.0,24,0.0,71125.86,0.87,2.28,3,0
1540,3.0,26,0.0,86016.6,0.78,2.25,0,0
1541,1281.48,35,0.0,50366.46,62.07,634.11,33,0
1543,55.53,41,0.0,29787.0,0.0,94.29,33,0
1547,0.36,34,0.0,145861.5,300.39,329.55,102,1
1548,0.0,37,0.0,152964.27,0.0,0.0,3,0
1550,150.0,23,0.0,71883.39,124.14,141.39,3,0
1553,690.0,33,0.0,109049.46,8.7,341.49,6,0
1554,90.0,24,0.0,121594.56,29.04,69.69,0,0
1557,0.96,60,0.0,60909.36,16.95,14.55,81,0
1559,11603.04,34,0.0,55760.88,1747.95,8547.39,51,0
1564,61615.71,47,0.0,81589.71,2034.18,6439.98,27,0
1565,0.0,24,0.0,117310.979016494,0.0,0.0,0,0
1567,0.0,33,0.0,117310.979016494,0.0,0.0,0,0
1569,30.51,44,0.0,117008.19,3.87,34.77,57,0
1571,3.0,23,0.0,117310.979016494,1.44,2.49,0,0
1572,61653.0,35,0.0,68109.27,8275.86,26106.06,36,0
1573,0.0,29,0.0,117310.979016494,0.0,0.0,0,0
1574,6.0,27,0.0,117310.979016494,4.77,5.58,12,0
1576,7.02,38,0.0,117310.979016494,0.0,18.48,21,1
1578,90.0,23,0.0,48044.01,2.91,60.96,9,0
1580,30000.0,55,0.0,117310.979016494,0.0,23500.02,21,0
1583,418.95,44,0.0,45634.38,39.99,230.43,45,0
1584,0.0,23,0.0,33822.21,0.0,0.0,0,0
1588,0.0,55,0.0,212122.23,0.0,0.0,0,0
1589,6.0,24,0.0,77952.15,0.57,4.2,0,0
1590,3.0,23,0.0,117310.979016494,1.62,2.55,0,0
1591,0.0,23,0.0,125060.82,0.0,0.0,0,0
1592,3.0,36,0.0,117310.979016494,0.69,2.22,0,0
1594,45.0,37,0.0,117310.979016494,36.0,42.0,3,0
1595,90.0,23,0.0,62760.99,0.0,6.0,3,0
1596,0.0,34,0.0,79208.28,0.0,0.0,0,1
1598,90.0,23,0.0,242310.72,2.91,60.96,0,0
1600,0.0,51,0.0,71392.92,0.0,0.0,66,0
1601,3.0,30,0.0,82428.81,1.38,2.46,0,0
1602,120060.0,55,0.0,117310.979016494,3870.96,3995.64,15,0
1603,90.0,23,0.0,56154.66,21.0,66.99,0,0
1604,101.91,23,0.0,85878.51,8.01,40.29,9,0
1605,3.0,23,0.0,306766.05,1.05,2.34,0,0
1606,0.0,25,0.0,63400.29,0.0,0.0,3,0
1607,300015.0,85,0.0,108964.86,9680.31,3236.76,0,0
1610,6.0,23,0.0,83247.06,3.03,5.01,0,0
1611,3.0,25,0.0,34571.97,1.14,2.37,3,0
1613,3.0,53,0.0,71700.78,1.89,2.64,0,0
1614,1173.69,58,0.0,187696.74,0.0,3126.78,18,0
1617,15.0,36,0.0,52338.66,4.47,11.49,6,0
1620,1671.6,40,0.0,91879.2,0.0,1105.23,18,0
1621,300.0,31,0.0,117310.979016494,9.0,63.66,18,0
1622,6000.0,44,0.0,154497.0,1700.01,4529.64,9,0
1623,240.0,22,0.0,36847.92,43.56,106.2,0,0
1626,90.0,22,0.0,117310.979016494,11.61,63.87,0,0
1629,3.0,28,0.0,81821.16,1.77,2.58,0,0
1630,3.0,23,0.0,219672.66,0.0,2.91,0,0
1631,0.0,53,0.0,161390.97,0.0,0.0,0,0
1632,6000.0,44,0.0,93003.27,193.56,4064.52,9,0
1633,90.0,22,0.0,124968.45,2.91,60.96,3,0
1634,3.0,25,0.0,36710.88,2.52,2.85,0,0
1638,0.0,23,0.0,328156.86,0.0,0.0,0,0
1639,3.0,24,0.0,189880.17,0.09,2.04,3,0
1641,120019.86,40,0.0,39238.5,0.0,2087.13,45,0
1643,0.0,54,0.0,82524.78,0.0,0.0,0,1
1644,0.0,23,0.0,95112.81,0.0,0.0,0,0
1646,90.0,27,0.0,176493.84,75.45,85.14,6,0
1649,3.0,27,0.0,117310.979016494,0.84,2.28,0,0
1652,0.0,38,0.0,167954.88,0.0,0.0,0,0
1658,60.0,47,0.0,100208.82,20.67,46.89,3,0
1660,0.0,38,0.0,45189.33,0.0,0.0,3,0
1665,128021.31,39,0.0,185001.48,0.0,0.0,21,0
1666,3.0,23,0.0,145795.2,1.83,2.61,0,0
1667,0.0,41,0.0,61049.85,0.0,0.0,0,0
1668,30.0,23,0.0,52844.76,2.88,20.97,9,0
1669,106576.59,41,0.0,128455.47,0.0,55624.5,138,0
1670,0.0,23,0.0,74972.4,0.0,0.0,0,0
1672,0.0,25,0.0,183585.27,0.0,0.0,0,0
1675,3.0,24,0.0,86907.78,2.4,2.79,0,0
1676,3.0,22,0.0,67106.88,0.09,2.04,0,0
1677,3.0,23,0.0,183754.08,1.83,2.61,0,0
1679,150.0,48,0.0,174839.61,19.35,106.44,0,0
1681,3.0,23,0.0,117310.979016494,0.72,2.25,0,0
1683,601.26,41,0.0,50677.89,104.61,0.0,69,0
1684,90.0,23,0.0,125411.1,36.03,72.0,3,0
1685,0.0,23,0.0,231714.09,0.0,0.0,0,0
1686,3.0,29,0.0,102960.33,0.6,2.19,0,0
1688,2012.7,43,0.0,63420.42,22.98,1192.11,12,0
1693,0.0,23,0.0,186713.04,0.0,0.0,0,0
1694,1.35,31,1.35,46178.07,7.56,0.0,69,0
1695,0.0,23,0.0,48449.13,0.0,0.0,6,0
1697,0.0,23,0.0,117310.979016494,0.0,0.0,6,0
1698,0.0,23,0.0,117310.979016494,0.0,0.0,6,0
1699,4006.14,31,0.0,279538.2,1696.53,3593.61,21,0
1700,3.0,27,0.0,48921.69,2.61,2.88,0,0
1703,36012.69,17,0.0,101492.34,0.0,0.0,0,0
1704,0.0,26,0.0,182463.63,0.0,0.0,3,0
1706,0.0,23,0.0,56193.75,0.0,10.08,489,0
1708,3.0,23,0.0,37711.83,2.79,2.94,0,0
1709,90.0,22,0.0,117310.979016494,46.44,75.48,0,0
1710,0.0,24,0.0,159045.36,0.0,0.0,0,0
1712,3.0,23,0.0,103037.07,0.0,3.0,3,0
1713,60.0,44,0.0,117310.979016494,51.06,57.03,9,0
1718,0.0,68,0.0,201061.74,0.0,0.0,0,0
1720,5400.0,34,5400.0,69650.7,0.0,0.0,21,0
1721,471.0,75,0.0,53803.53,0.0,25.71,18,0
1722,0.0,23,0.0,110500.41,0.0,0.0,0,0
1724,0.0,23,0.0,117310.979016494,0.0,0.0,0,0
1727,90.0,23,0.0,113841.0,6.21,62.07,0,0
1729,0.0,27,0.0,117310.979016494,0.0,0.0,0,0
1732,3.0,23,0.0,108623.07,2.55,2.85,6,0
1733,15.0,53,0.0,200637.9,4.41,11.46,0,0
1734,30.0,47,0.0,138056.91,19.62,26.55,0,0
1735,0.0,23,0.0,117310.979016494,0.0,0.0,0,0
1737,15.0,24,0.0,90896.49,4.83,11.61,0,0
1738,0.0,23,0.0,211283.7,0.0,0.0,0,0
1739,25200.0,54,0.0,82076.58,21.45,8758.86,30,0
1740,0.0,43,0.0,58234.44,0.0,0.0,0,0
1741,-77.34,30,0.0,117310.979016494,0.0,43.65,129,0
1743,0.0,25,0.0,181370.61,0.0,0.0,0,0
1744,90.0,23,0.0,157273.26,5.82,61.95,0,0
1746,90.0,23,0.0,52511.34,77.58,85.86,3,0
1748,22.68,39,0.0,117310.979016494,5.55,92.85,48,0
1755,0.0,40,0.0,62199.57,0.0,0.0,0,0
1756,420504.84,84,0.0,153112.44,2003.7,1960.23,45,0
1757,3.0,26,0.0,117310.979016494,1.86,2.61,0,0
1762,0.0,23,0.0,117310.979016494,0.0,0.0,0,0
1764,6.0,94,0.0,117310.979016494,0.0,4.41,0,0
1766,120.0,23,0.0,117310.979016494,95.19,111.72,9,0
1770,600.33,22,0.0,106452.3,0.0,0.0,0,0
1771,3.0,33,0.0,71580.12,1.86,2.61,0,0
1772,0.0,25,0.0,117310.979016494,0.0,0.0,0,1
1773,8.13,43,0.0,37394.85,55.59,79.68,39,1
1778,6939.18,79,0.0,57855.51,0.0,3488.55,12,0
1781,15.0,56,0.0,65828.82,2.01,10.68,0,0
1782,0.0,23,0.0,77498.58,0.0,0.0,3,0
1786,15300.0,49,0.0,128361.6,2266.65,10955.55,54,0
1787,763.68,65,0.0,85628.61,9.69,191.73,18,0
1788,0.0,23,0.0,228619.89,0.0,0.0,0,0
1791,3.0,23,0.0,157553.25,1.59,2.52,0,0
1794,580.38,27,0.0,192611.91,131.07,316.89,63,0
1797,90.0,24,0.0,65791.8,18.0,66.0,0,0
1799,303.0,56,0.0,117310.979016494,0.0,258.93,15,0
1800,15.0,24,0.0,121954.8,11.91,13.98,0,0
1801,334.26,56,0.0,78226.59,0.0,331.29,15,0
1804,3.0,23,0.0,117310.979016494,1.83,2.61,0,0
1807,492.87,23,0.0,118704.81,180.03,563.64,84,0
1808,3.0,23,0.0,365715.24,0.18,2.07,6,0
1811,15.0,35,0.0,14034.69,3.39,11.13,12,0
1816,0.0,73,0.0,46042.98,0.0,0.0,0,0
1822,0.0,23,0.0,94565.34,0.0,0.0,0,0
1824,0.0,36,0.0,51452.07,0.0,0.0,0,0
1825,0.0,23,0.0,38008.77,0.0,0.0,6,0
1828,0.0,57,0.0,117310.979016494,0.0,0.0,0,0
1830,838.5,29,838.5,75700.62,80.34,0.0,6,0
1832,0.0,41,0.0,53688.63,0.0,0.0,3,0
